Title,Company,Experience,Location,Tags,Ratings,Reviews,Salary,Job_Type,Posted,Min_Exp_Needed,Max_Exp_Needed,Min_Salary,Max_Salary,Avg_Sal
Integration BizTalk Server Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Hyderabad,"Business process,MS SQL,Consulting,power bi,ASP.Net,Biztalk,professional services,microsoft",4.0,18304.0,,PREFERRED,1 ,4,6,,,
SAP EHS Regulatory Compliance Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Mumbai,"SAP EHSM,SAP EHS Regulatory Compliance,SAP Environmental Management,SAP EHS,Business process,Waste management,Data migration,Compliance",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Test Automation Strategy Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Pune,"IT Skills,Testing,Quality Assurance,Manual Testing,SAP,Business process,System testing,Manager Quality Assurance",4.0,18304.0,,PREMIUM,1 ,4,6,,,
UNIX Shell Scripting Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Hyderabad,"Oracle Procedural Language,Unix shell scripting,Putty,Java,Communication,SQL,IT Skills,Oracle",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Talend ETL Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Mumbai,"IT Skills,Software Development,HTML,CSS,Sharepoint,Business process,jQuery,Consulting",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Adobe AEM/CQ Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Hyderabad,"IT Skills,Java,J2EE,Business process,Project development,Web development,Consulting,CMS",4.0,18304.0,,PREFERRED,1 ,6,8,,,
Salesforce Field Service Lightning Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Gurugram,"Customization APEX,REST,Process Builder,debugging,Schedule Apex,VF Components,Web services,Service cloud",4.0,18304.0,,PREFERRED,1 ,4,6,,,
SAP QM Quality Management Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Pune,"SAP QM Quality Management,QM,SAP PP,S,SAP S /,4 Project management,communication,IT Skills",4.0,18304.0,,PREFERRED,1 ,6,8,,,
SAP ABAP Development Application Developer,Accenture Solutions Pvt Ltd,2-5 Yrs,Pune,"IT Skills,SAP,SAP ABAP,Business process,Dialog programming,SAP scripts,Analytical,Consulting",4.0,18304.0,,PREFERRED,1 ,2,5,,,
Salesforce Field Service Lightning Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Pune,"IT Skills,Cloud,Salesforce,Business process,GIT,Architecture,Consulting,Manager Technology",4.0,18304.0,,PREFERRED,1 ,4,6,,,
SAP ABAP Object Oriented Development Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Noida,"IT Skills,Java,Testing,SAP,SAP ABAP,Business process,Analytical skills,Retail",4.0,18304.0,,PREFERRED,1 ,6,8,,,
Core Banking Fundamentals Application Developer,Accenture Solutions Pvt Ltd,8-10 Yrs,Chennai,"Business process,ISO,Test strategy,Project management,Consulting,Gap analysis,Visio,Business case",4.0,18304.0,,PREFERRED,1 ,8,10,,,
Informatica PowerCenter Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Hyderabad,"IT Skills,Oracle,Business process,Analytical,Consulting,PLSQL,Informatica,professional services",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Vlocity Platform Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Chennai,"Business process,Analytical skills,Consulting,Cloud,SOW,Project planning,professional services,Financial services",4.0,18304.0,,PREMIUM,1 ,6,8,,,
SAP S/4HANA Integrated Business Planning Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Hyderabad,"Business process,Campaign planning,SAP,Production planning,Consulting,Business planning,Scheduling,Agile methodology",4.0,18304.0,,PREMIUM,1 ,6,8,,,
JavaScript Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Hyderabad,"UI development,Performance tuning,Automation,jQuery,Front end,User interface designing,Coding,Consulting",4.0,18304.0,,PREFERRED,1 ,4,6,,,
SAP Utilities Customer Financial Management Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Pune,"Communication,HPQC,presentation,SAP,FICA,SAP Utilities Customer Financial Management ( FI CA,ABAP,debugging",4.0,18304.0,,PREMIUM,1 ,2,4,,,
TOSCA Testsuite Application Developer,Accenture Solutions Pvt Ltd,8-10 Yrs,Hyderabad,"SQL queries,JIRA,TOSCA Testsuite,HP ALM,Test Planning,SDLC,Selenium,UFT Testing",4.0,18304.0,,PREFERRED,1 ,8,10,,,
DevOps Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Gurugram,"Business process,Analytical skills,GIT,Powershell,devops,Consulting,Cloud,Operations",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Informatica Cloud Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Pune,"Unix,Business process,Linux,Consulting,Cloud,Debugging,Informatica,professional services",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Microsoft Robotic Process Automation Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Mumbai,"Business process,Process automation,advanced analytics,Automation testing,Consulting,Cloud,professional services,microsoft",4.0,18304.0,,PREFERRED,1 ,6,8,,,
Python Programming Language Application Developer,Accenture Solutions Pvt Ltd,8-10 Yrs,Pune,"IT Skills,Python,Business process,Web application,MySQL,Web development,Consulting,IT projects",4.0,18304.0,,PREFERRED,1 ,8,10,,,
Tableau Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Pune,"IT Skills,Tableau,Business process,Publishing,Consulting,Scheduling,Business intelligence,Performance monitoring",4.0,18304.0,,PREFERRED,1 ,2,4,,,
SAP EHS Regulatory Compliance Application Developer,Accenture Solutions Pvt Ltd,4-8 Yrs,Mumbai,"Business process,Interpersonal skills,Project implementation,Process orientation,ECC,SAP EHS,Pharma,Consulting",4.0,18304.0,,PREFERRED,1 ,4,8,,,
Multiplatform Front End Development Angular Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Pune,"TypeScript,Advanced JavaScript,Multiplatform Front End Development,Ionic,Angular,Web Development,CSS,JavaScript Object modeling",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Apache Spark Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Mumbai,"Spark,communication,RDBMS,Apache Spark,Scala,NoSQL,Spark SQL,Bigdata",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Microsoft FED ReactJS Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Pune,"communication,Reactjs,Microsoft FED,RESTful APIs,JSON,JavaScript,Redux,ES6",4.0,18304.0,,PREFERRED,1 ,2,4,,,
Alteryx Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Mumbai,"communication,PIM SQL,Alteryx,Redshift,Business process,Data management,Consulting,Manager Technology",4.0,18304.0,,PREFERRED,1 ,6,8,,,
Spring Boot Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Pune,"communication,Java Enterprise Edition,Terraform,Spring Boot,Java,API development,Docker,GITd",4.0,18304.0,,PREFERRED,1 ,4,6,,,
SAP HANA Technical Architecture Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Mumbai,"IT Skills,Cloud,AWS,SAP,Azure,Business process,Linux,Architecture",4.0,18304.0,,PREMIUM,1 ,4,6,,,
Salesforce Lightning Aura Components Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Pune,"Salesforce Lightning Aura,salesforce,Communication,Business process,Networking,Consulting,Cloud,Manager Technology",4.0,18304.0,,PREFERRED,1 ,2,4,,,
Informatica PowerCenter Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Hyderabad,"IT Skills,Python,Testing,Oracle,Business process,Performance tuning,Linux,Coding",4.0,18304.0,,PREFERRED,1 ,4,6,,,
SAP MM Inventory Management Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Mumbai,"analytical,SAP MM Inventory Management,IT Skills,SAP,Business process,Analytical skills,SAP MM,Consulting",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Java Enterprise Edition Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Chennai,"IT Skills,Java,J2EE,Cloud,Business process,Web services,Advanced Java,Linux",4.0,18304.0,,PREMIUM,1 ,4,6,,,
SAP FI CO Finance Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Gurugram,"Communication,S4 HANA,SAP FI CO Finance,SAP ECS Configuration,SAP FI,ECS,SAP FI / CO,SAP",4.0,18304.0,,PREFERRED,1 ,6,8,,,
SAP Fiori/UI5 & Responsive Design Architecture Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Chennai,"communication,SAP Analytics Cloud Development,P2P,Architecture,FIORI,UI5,SAP Fiori,FIORI2",4.0,18304.0,,PREMIUM,1 ,2,4,,,
Microsoft Power BI Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Pune,"Data Warehousing,verbal,SSIS,Microsoft Power BI,communication,written,MS SQL Server,trouble shooting",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Maximo Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Hyderabad,"Business process,Data migration,Web services,Maximo,Project management,Consulting,TIBCO,Manager Technology",4.0,18304.0,,PREFERRED,1 ,6,8,,,
Pegasystems Platform Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Hyderabad,"communication,Application Design,analysis,management,Pegasystems Platform,Pega PRPC,Pega Framework,impact analysis",4.0,18304.0,,PREMIUM,1 ,4,6,,,
Selenium Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Mumbai,"Cucumber,Selenium Automation,Communication,BDD,Core Java,Selenium,Pega,analytical",4.0,18304.0,,PREFERRED,1 ,4,6,,,
SAP ABAP Object Oriented Development Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Noida,"IT Skills,Java,Testing,SAP,SAP ABAP,Business process,Analytical skills,Retail",4.0,18304.0,,PREFERRED,1 ,6,8,,,
DevOps Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Gurugram,"Application Development,Windows Server,SSRS,SQL Server,Visual Studio,SSIS,Net,Oracle",4.0,18304.0,,PREFERRED,1 ,6,8,,,
PeopleSoft PeopleTools Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Pune,"PeopleSoft PeopleTools,verbal,Approval Workflow,written communication,IT Skills,Testing,Application Development,Communication Skills",4.0,18304.0,,PREFERRED,1 ,6,8,,,
Agile Project Management Application Developer,Accenture Solutions Pvt Ltd,8-10 Yrs,Mumbai,"IT Skills,Software Development,Project Management,BPO,project management,Application Development,Software Development Life Cycle,Agile Project Management",4.0,18304.0,,PREMIUM,1 ,8,10,,,
DevOps Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Mumbai,"TFS,Release management,GitHub,Jenkins,Sonarqube,ALM,CICD,Configuration management",4.0,18304.0,,PREFERRED,1 ,6,8,,,
AbInitio Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Gurugram,"communication,AbInitio,Parallel processing,verbal communication,Continuous flows,Shell Script,written,Meta programming",4.0,18304.0,,PREFERRED,1 ,6,8,,,
Salesforce Development Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Chennai,"Salesforce Development,Visualforce,Builder,Salesforce Lightning,Communication,IT Skills,Salesforce,Lightning",4.0,18304.0,,PREFERRED,1 ,2,4,,,
Java Enterprise Edition Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Pune,"Communication,MySQL,Spring Boot,Java,Java Enterprise Edition,Apache HTTP Server,Presentation,debugging",4.0,18304.0,,PREFERRED,1 ,4,6,,,
IBM Business Process Manager Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Mumbai,"IT Skills,Java,Testing,Oracle,Javascript,Business process,Core Java,jQuery",4.0,18304.0,,PREFERRED,1 ,4,6,,,
Application Developer,EI Design Pvt. Ltd.,2-7 Yrs,Anywhere,"jQuery,OOPS,MySQL,Javascript,PHP,HTML,HR,Ajax",4.7,24.0,,,1 ,2,7,,,
Application Developer,Glarus Technology,2-5 Yrs,Delhi,"communication,AWS,Azure,STRONG,NoSql,MVC,SQL,Web API Services",,,,,1 ,2,5,,,
"Manager, Enterprise Software Engineering",Wolters Kluwer Financial Services,6-10 Yrs,Chennai,"Performance tuning,Data analysis,Manager Quality Assurance,Production support,Data management,Project management,Unit testing,ABAP",3.6,80.0,,PREMIUM,1 ,6,10,,,
Software Engineer I - ServiceNow,Nuvolo Technologies India Pvt. Ltd.,3-8 Yrs,Pune,"IT Skills,Quality Assurance,HTML,CSS,Javascript,Debugging,Healthcare,Application development",3.9,6.0,,,1 ,3,8,,,
Application Developer - Integration,Shure Incorporated,2-5 Yrs,Hyderabad,"SAP,Production support,Web development,Agile,Application development,Oracle,Middleware,SQL",,,,,1 ,2,5,,,
Specialist - Software Engineering,Larsen & Toubro Infotech Limited,4-7 Yrs,Mumbai,"IT Skills,MS SQL,.Net,ASP.Net,IIS,SSRS,Javascript,HTML",3.8,2153.0,,PREMIUM,1 ,4,7,,,
Specialist - Software Engineering,Larsen & Toubro Infotech Limited,4-7 Yrs,Mumbai,"IT Skills,Sharepoint,Client satisfaction,Coding,Intranet,power bi,ASP.Net,Application development",3.8,2153.0,,PREMIUM,1 ,4,7,,,
Specialist - Software Engineering,Larsen & Toubro Infotech Limited,8-13 Yrs,Pune,"Hibernate,Tomcat,Data modeling,Coding,JSP,Agile,JDBC,Data structures",3.8,2153.0,,PREMIUM,1 ,8,13,,,
Python/AI Engineer,Easy Recruit,3-7 Yrs,Gurugram,"Jira,Scikit,PostGIS,Pytorch,REST API,communication,Jupyter,BitBucket",,,,HOT JOB,11 ,3,7,,,
Associate - Data Analytics,Sutherland Global Services Inc,3-8 Yrs,Hyderabad,"IT Skills,Python,Big Data,Tableau,Power BI,Data analysis,Healthcare,Open source",,,,PREMIUM,14 ,3,8,,,
Cloud Engineer,ikomet Technology Solutions Pvt. Ltd.,3-5 Yrs,Chennai,"Unix,Cloud computing,Linux,XML,PAAS,Debugging,Cloud,Web development",5.0,2.0,,,30+ ,3,5,,,
IOS Application Developer,World Phone Internet Services Pvt. Ltd.,3-6 Yrs,Delhi,"voice and audio applications,developing chat,Software Development,voice and video applications,Swift,Objective C",3.9,29.0,"3,25,000 - 5,00,000",HOT JOB,0 ,3,6,325000.0,500000.0,412500.0
Associate - Presales - IIM/ ISB/ MDI/ FMS,AlgonoX Technologies,1-4 Yrs,Hyderabad,"Machine Learning,written,Artificial Intelligence,oral communication,RPA,RFPS,Sales,Presales",3.0,9.0,,PREMIUM,20 ,1,4,,,
Operation Leader- Annotation & Labeling,RMSI Pvt. Ltd.,15-24 Yrs,"Noida, Hyderabad","Artificial Intelligence,Computer Vision,Annotation,IT Skills,Machine Learning,NLP,Subject Matter Expertise,Natural Language Processing",3.8,662.0,,HOT JOB,21 ,15,24,,,
Numerator :: Application Developer,Numerator India Private Limited,3-8 Yrs,Vadodara,"Application Development,C#,.Net,Airflow,Visual Basic,Terraform,React.Js,SSIS",3.6,15.0,,HOT JOB,2 ,3,8,,,
JDA Floor & Space Planning Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Bengaluru,"JDA,Space Planning,JDA Floor,JDA Enterprise Supply Planning,analytical,communication,Business process,Team management",4.0,18304.0,,PREFERRED,11 ,6,8,,,
ASP.NET Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Bengaluru,"Microsoft Azure IoT Services,Communication,VB Dot NET,ASP NET,shooting,Angular,C Sharp,analytical",4.0,18304.0,,PREFERRED,14 ,2,4,,,
Oracle Banking Platform (OBP) Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Bengaluru,"communication,JPA,Java,OSB,PLSQL,Java Full Stack Development,ODI,Oracle Banking Platform",4.0,18304.0,,PREMIUM,17 ,4,6,,,
Software Testing Engineer,Global Talent Pool,2-3 Yrs,Bengaluru,"Data analysis,Manual testing,Manager Quality Assurance,Front end,Prototype,Agile,HTML,Usability testing",,,,,30+ ,2,3,,,
Power Apps Developer,Korcomptenz,3-5 Yrs,Chennai,"Sharepoint,CDS,Power Automate,PowerApps,IT Skills,ERP,Business Analyst,Data modeling",4.1,11.0,,,29 ,3,5,,,
LEAD ENGINEER,SSP Worldwide,5-10 Yrs,Gurugram,"Data analysis,PMP,Assurance,TDD,Project management,XML,Agile,Data structures",3.4,51.0,,,30+ ,5,10,,,
"IOS, Android Developer / Mobile Application Developers",KET Infotech Pvt. Ltd.,3-5 Yrs,Pune,"Web services,MySQL,Windows mobile,SQLite,Software development life cycle,android studio,Developer,Android SDK",,,,,30+ ,3,5,,,
Oracle PPM Cloud Project Financials Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Hyderabad,"IT Skills,Testing,Cloud,Oracle,ERP,Oracle PPM,Configuration,project portfolio management",4.0,18304.0,,PREFERRED,30+ ,6,8,,,
DevSecOps Engineer - Infosec Officer,"Saavn, LLC",5-7 Yrs,Mumbai,"Computer science,Redhat,Data analysis,Linux,ISO,Enterprise applications,Information security,microsoft",,,,,30+ ,5,7,,,
Quality Engineer,"Saavn, LLC",2-3 Yrs,Mumbai,"Computer science,Data analysis,Simulation,Defect tracking,Functional testing,Analytical,Perl,JSON",,,,,30+ ,2,3,,,
Associate Audio Engineer,"Saavn, LLC",3-4 Yrs,Mumbai,"Data analysis,Mediclaim,Sales,Production support,international travel,Manager Technology,Production handling,Audio editing",,,,PREMIUM,30+ ,3,4,,,
Mobile Apps Developer,VMR VISION,2-5 Yrs,Dehradun,"Training,Career development,Corporate training,Corporate,Manager Technology,PHP,ASP.Net,Management",5.0,2.0,,,30+ ,2,5,,,
Mobile Apps Developer,Saviance Technologies,3-8 Yrs,Noida,"Technical product configuration,c++,C,level,design,MySQL,JavaScript,mobile",2.0,11.0,,,30+ ,3,8,,,
"Manager , Quality Assurance Engineering",PowerSchool,6-11 Yrs,Bengaluru,"Automation,Manager Quality Assurance,Compliance,Agile development,Quality engineering,Quality assurance engineering,Manager Technology,Management",3.7,44.0,,,30+ ,6,11,,,
Salesforce Lightning Aura Components Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Bengaluru,"Salesforce web service,Salesforce,Salesforce Lightning Aura,testing,Salesforce Development,communication,IT Skills,Business process",4.0,18304.0,,PREFERRED,21 ,6,8,,,
Spring Boot Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Bengaluru,"Business process,Analytical skills,spring boot,Core Java,Architecture,Consulting,Agile,Application development",4.0,18304.0,,PREFERRED,26 ,6,8,,,
Microsoft Azure Kubernetes Service (AKS) Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Bengaluru,"Microsoft Azure Kubernetes,Microsoft Azure IaaS,microsoft Azure architecture,IT Skills,Azure,Business process,Architecture,Networking",4.0,18304.0,,PREFERRED,14 ,4,6,,,
Power Apps Developer,Korcomptenz,3-5 Yrs,Chennai,"Sharepoint,CDS,Power Automate,PowerApps,IT Skills,ERP,Business Analyst,Data modeling",4.1,11.0,,,29 ,3,5,,,
LEAD ENGINEER,SSP Worldwide,5-10 Yrs,Gurugram,"Data analysis,PMP,Assurance,TDD,Project management,XML,Agile,Data structures",3.4,51.0,,,30+ ,5,10,,,
"IOS, Android Developer / Mobile Application Developers",KET Infotech Pvt. Ltd.,3-5 Yrs,Pune,"Web services,MySQL,Windows mobile,SQLite,Software development life cycle,android studio,Developer,Android SDK",,,,,30+ ,3,5,,,
WebMethods Fabric Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Mumbai,"Business process,JMS,Webmethods,Linux,Consulting,Manager Technology,JDBC,Oracle RAC",4.0,18304.0,,PREFERRED,30+ ,4,6,,,
Oracle PPM Cloud Project Financials Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Hyderabad,"IT Skills,Testing,Cloud,Oracle,ERP,Oracle PPM,Configuration,project portfolio management",4.0,18304.0,,PREFERRED,30+ ,6,8,,,
DevSecOps Engineer - Infosec Officer,"Saavn, LLC",5-7 Yrs,Mumbai,"Computer science,Redhat,Data analysis,Linux,ISO,Enterprise applications,Information security,microsoft",,,,,30+ ,5,7,,,
Quality Engineer,"Saavn, LLC",2-3 Yrs,Mumbai,"Computer science,Data analysis,Simulation,Defect tracking,Functional testing,Analytical,Perl,JSON",,,,,30+ ,2,3,,,
Associate Audio Engineer,"Saavn, LLC",3-4 Yrs,Mumbai,"Data analysis,Mediclaim,Sales,Production support,international travel,Manager Technology,Production handling,Audio editing",,,,PREMIUM,30+ ,3,4,,,
Mobile Apps Developer,VMR VISION,2-5 Yrs,Dehradun,"Training,Career development,Corporate training,Corporate,Manager Technology,PHP,ASP.Net,Management",5.0,2.0,,,30+ ,2,5,,,
Salesforce Einstein Analytics Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Noida,"Salesforce Lightning,SOAP,Salesforce,SFDC Integration,Salesforce Einstein Analytics,Apex,REST APIs,Salesforce Integration",4.0,18304.0,,PREMIUM,30+ ,4,6,,,
Mobile Apps Developer,Saviance Technologies,3-8 Yrs,Noida,"Technical product configuration,c++,C,level,design,MySQL,JavaScript,mobile",2.0,11.0,,,30+ ,3,8,,,
Dotnet Application Developer,Vyapin Software Systems Pvt Ltd.,1-6 Yrs,Chennai,"XML,CSS,AJAX,communication,SOA,VB NET,HTML,ASMX",,,,,30+ ,1,6,,,
Facebook Application Developer,Bigtree Entertainment,2-7 Yrs,Mumbai,"passionate,social networks,php,mysql,applications development,relational databases,social media,facebook applications",4.5,54.0,,,30+ ,2,7,,,
Android Application developer,StartxLabs Pvt. Ltd.,2-7 Yrs,Delhi,"android application,development,code,application,design,mobile,developer,Unit testing",4.8,7.0,,,30+ ,2,7,,,
mobile application developer,Netshore Software,2-7 Yrs,Thiruvananthapuram,"C,Tools,mobile,JSON,IOS,xcode,cocoa,Cocoa touch",,,,,30+ ,2,7,,,
Technical Specialist (Statistics),RMSI Pvt. Ltd,5-8 Yrs,Noida,"IT Skills,Artificial Intelligence,work from home,Wireless,Data analysis,Networking,Analytical,IT infrastructure",3.8,662.0,,,30+ ,5,8,,,
Manual Test Engineer,Betsol,2-5 Yrs,Pune,"JMeter,TCP - IP,SIP,Selenium,Linux,Firewall,Written,Agile",4.5,45.0,,,30+ ,2,5,,,
Industry Consultant: Industry.Banking,IBM India Pvt. Limited,6-10 Yrs,Pune,"Data analysis,Operational risk,Business analysis,Process improvement,Consulting,Resource allocation,Problem management,Agile",4.0,9896.0,,PREFERRED,8 ,6,10,,,
AGM - CXX GTM Lead,Vodafone Idea Limited,7-7 Yrs,"Mumbai, Mumbai",AGM - CXX GTM Lead,4.2,10846.0,,HOT JOB,8 ,7,7,,,
Consumer Care Manager-IMEA & SEA,General Mills,5-9 Yrs,Mumbai,"Relationship management,Data analysis,Financial statements,Claims,Social media,Litigation,Incident management,Customer Service Associate",4.2,279.0,,,8 ,5,9,,,
Internal IT Auditor - ISO Standards,Amdocs Development Center India Pvt. Ltd.,2-6 Yrs,Pune,"Manager Internal Audit,Data analysis,ISO,Cisa,software asset management,IT management,Management,microsoft",3.9,1246.0,,PREMIUM,8 ,2,6,,,
Executive - Credit Operations,Bajaj Finserv,1-4 Yrs,Satna,"Training,Data analysis,Interpersonal skills,Credit operations,Executive,Sales,Gold loan,Marketing Executive",4.1,4731.0,,,8 ,1,4,,,
Executive - Credit Operations,Bajaj Finserv,1-4 Yrs,Shahdol,"Training,Data analysis,Interpersonal skills,Credit operations,Executive,Sales,Gold loan,Marketing Executive",4.1,4731.0,,,8 ,1,4,,,
Executive - Credit Operations,Bajaj Finserv,4-5 Yrs,Maldah/Malda,"Loans,Data analysis,Quality improvement,Process mapping,Credit operations,Executive,Matrix,Compliance",4.1,4731.0,,,8 ,4,5,,,
Executive - Credit Operations,Bajaj Finserv,1-4 Yrs,Surajpur,"Training,Data analysis,Interpersonal skills,Credit operations,Executive,Sales,Gold loan,Marketing Executive",4.1,4731.0,,,8 ,1,4,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Mandya,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,8 ,1,2,,,
Assistant Manager - Credit Operations,Bajaj Finserv,2-4 Yrs,Kumbakonam,"Data analysis,Branch management,Credit operations,Compliance,Branch operations,Data analytics,Forecasting,Cash management services",4.1,4731.0,,,8 ,2,4,,,
Hiring For Cybersecurity Audit,GENPACT India Private Limited,3-8 Yrs,Mumbai ,"Internal Audit,Communication Skills,Cloud Security,Application Security,OSCP,ISO 27001,CEH,Information Security",4.0,10625.0,,PREMIUM,8 ,3,8,,,
Motor Design Specialist,Bajaj Electricals Limited,5-10 Yrs,Mumbai,"three phase induction motors,single phase induction motors,BLDC motor,PM synchronous motors,Switched reluctance motors,home appliances,DC Motors,Ansys",4.1,1302.0,,PREFERRED,8 ,5,10,,,
Area Sales Executive -Haldwani,EXIDE INDUSTRIES LTD,2-7 Yrs,Haldwani,"Distributor Sales,Channel Sales,Dealer Development,Product Awareness,Market Information,Payment Collection,Sales Strategy,Data Analysis",3.9,959.0,,PREFERRED,8 ,2,7,,,
Software Development Engineer - Graphics,Hike,1-5 Yrs,Delhi,"debugging,data - oriented design,JAVA,Vulkan,Swift,3D graphics,Scrum,OpenGL SC",3.5,21.0,,PREMIUM,30+ ,1,5,,,
Android Application Developer,Tripat Infoways,1-2 Yrs,Ludhiana,"android application,C++,C,Social media,Programming,Android SDK,Application,Quotation",5.0,3.0,,,30+ ,1,2,,,
Mobile Application Developer,Kayra Infotech,3-6 Yrs,Delhi,"Mobile application development,development,interfaces,C,mobile,Mobile applications,it,IOS",,,,,30+ ,3,6,,,
DOTNET Application Developer,Vyapin Software Systems Private Limited,1-2 Yrs,Chennai,"JavaScript,SQL,XML,communication,CSS,AJAX,REST,SOA",,,,,30+ ,1,2,,,
Executive - Credit Operations,Bajaj Finserv,4-5 Yrs,Gorakhpur,"Loans,Data analysis,Quality improvement,Process mapping,Credit operations,Executive,Matrix,Compliance",4.1,4731.0,,,10 ,4,5,,,
Executive - Credit Operations,Bajaj Finserv,1-3 Yrs,Charkhi Dadri,"Training,Data analysis,Interpersonal skills,Credit operations,Executive,Sales,Gold loan,Marketing Executive",4.1,4731.0,,,10 ,1,3,,,
Android Application Developer,Tripat Infoways,1-2 Yrs,Ludhiana,"android application,C++,C,Social media,Programming,Android SDK,Application,Quotation",5.0,3.0,,,30+ ,1,2,,,
Mobile Application Developer,Kayra Infotech,3-6 Yrs,Delhi,"Mobile application development,development,interfaces,C,mobile,Mobile applications,it,IOS",,,,,30+ ,3,6,,,
DOTNET Application Developer,Vyapin Software Systems Private Limited,1-2 Yrs,Chennai,"JavaScript,SQL,XML,communication,CSS,AJAX,REST,SOA",,,,,30+ ,1,2,,,
Executive - Credit Operations,Bajaj Finserv,4-5 Yrs,Gorakhpur,"Loans,Data analysis,Quality improvement,Process mapping,Credit operations,Executive,Matrix,Compliance",4.1,4731.0,,,10 ,4,5,,,
Executive - Credit Operations,Bajaj Finserv,1-3 Yrs,Charkhi Dadri,"Training,Data analysis,Interpersonal skills,Credit operations,Executive,Sales,Gold loan,Marketing Executive",4.1,4731.0,,,10 ,1,3,,,
Assistant Manager - Credit Operations,Bajaj Finserv,2-4 Yrs,Sirohi,"Training,Data analysis,Interpersonal skills,Credit operations,Sales,Gold loan,Marketing Executive,Data entry",4.1,4731.0,,,10 ,2,4,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,2-4 Yrs,Chiplun,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,10 ,2,4,,,
